Running ./shock1d.py

Starting from step 0
--------------------------------------------------------------------------
By default, for Open MPI 4.0 and later, infiniband ports on a device
are not used by default.  The intent is to use UCX for these devices.
You can override this policy by setting the btl_openib_allow_ib MCA parameter
to true.

  Local host:              lassen616
  Local adapter:           mlx5_1
  Local port:              1

--------------------------------------------------------------------------
--------------------------------------------------------------------------
WARNING: There was an error initializing an OpenFabrics device.

  Local host:   lassen616
  Local device: mlx5_1
--------------------------------------------------------------------------
[lassen616:20709] mca_base_component_repository_open: unable to open mca_pml_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
[1612459512.576686] [lassen616:20709:0]         mxm.c:196  MXM  WARN  The 'ulimit -s' on the system is set to 'unlimited'. This may have negative performance implications. Please set the stack size to the default value (10240) 
[lassen616:20709] mca_base_component_repository_open: unable to open mca_coll_ibm: libcollectives.so.3: cannot open shared object file: No such file or directory (ignored)
[lassen616:20709] mca_base_component_repository_open: unable to open mca_osc_pami: libpami.so.3: cannot open shared object file: No such file or directory (ignored)
Shock capturing parameters: alpha 0.1, s0 -7.0, kappa 0.5
Time step estimate 4.7576818033456516e-08

Viscous timestep estimate 8.662571755935413e-09

4482 elements
rank 0: sent all mesh partitions
Making discretization
Initializing soln.
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'pressure': 'Pa'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:289: UserWarning: Logging had to guess units for 'temperature': 'K'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'mass': 'kg/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'energy': 'J/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
/p/gpfs1/manders/work/CEESD/Drivers/CEESD-Y1_Shock1D/emirge/mirgecom/mirgecom/logging_quantities.py:244: UserWarning: Logging had to guess units for 'momentum': 'kg*m/s/m^3'.It should not have to. Some other component should tell it.
  warn(f"Logging had to guess units for '{quantity}': '{unit}'."
./shock1d.py:326: DeprecationWarning: DGDiscretizationWithBoundaries.order is deprecated, consider using the orders of element groups instead. 'order' will go away in 2021.
  visualizer = make_visualizer(discr, discr.order)
Initialization for Case(y0euler)
===
Num 2d order-3 elements: 4482
Num global elements: 4482
Timestep:        5e-08
Final time:      0.0003
CFL:             1.0
Constant CFL:    False
Initialization:  pseudoY0
EOS:             IdealSingleGas

Stepping.
Status: step=0 t=0
------- P(100, 438)
------- T(298, 450)
------- dt=5e-08 cfl=1.0
------- errors=0.00168, 846, 1.2, 0
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
building face restriction: start
building face restriction: done
step.max=0 | t_sim.max=0 | t_step.max=4.5605 | min_pressure=0 | max_pressure=0 | min_temperature=0 | max_temperature=0 | memory_usage.max=833.75
step.max=4837 | t_sim.max=0.00024185 | t_step.max=1.06671 | min_pressure=99.9063 | max_pressure=488.167 | min_temperature=297.863 | max_temperature=460.871 | memory_usage.max=8223
step.max=4838 | t_sim.max=0.0002419 | t_step.max=1.06554 | min_pressure=99.9224 | max_pressure=488.167 | min_temperature=297.868 | max_temperature=460.871 | memory_usage.max=8223
step.max=4839 | t_sim.max=0.00024195 | t_step.max=1.06465 | min_pressure=99.9309 | max_pressure=488.167 | min_temperature=297.865 | max_temperature=460.871 | memory_usage.max=8223
step.max=4840 | t_sim.max=0.000242 | t_step.max=1.06416 | min_pressure=99.9121 | max_pressure=488.167 | min_temperature=297.859 | max_temperature=460.871 | memory_usage.max=8226.81
step.max=4841 | t_sim.max=0.00024205 | t_step.max=1.06457 | min_pressure=99.9511 | max_pressure=488.167 | min_temperature=297.881 | max_temperature=460.871 | memory_usage.max=8226.81
step.max=4842 | t_sim.max=0.0002421 | t_step.max=1.06341 | min_pressure=99.9675 | max_pressure=488.167 | min_temperature=297.895 | max_temperature=460.871 | memory_usage.max=8230.69
step.max=4843 | t_sim.max=0.00024215 | t_step.max=1.06365 | min_pressure=99.9641 | max_pressure=488.167 | min_temperature=297.912 | max_temperature=460.871 | memory_usage.max=8230.69
step.max=4844 | t_sim.max=0.0002422 | t_step.max=1.06422 | min_pressure=99.9596 | max_pressure=488.167 | min_temperature=297.924 | max_temperature=460.871 | memory_usage.max=8230.69
step.max=4845 | t_sim.max=0.00024225 | t_step.max=1.06384 | min_pressure=99.9539 | max_pressure=488.167 | min_temperature=297.952 | max_temperature=460.87 | memory_usage.max=8234.75
step.max=4846 | t_sim.max=0.0002423 | t_step.max=1.06394 | min_pressure=99.9471 | max_pressure=488.167 | min_temperature=297.956 | max_temperature=460.87 | memory_usage.max=8234.75
step.max=4847 | t_sim.max=0.00024235 | t_step.max=1.06515 | min_pressure=99.9415 | max_pressure=488.167 | min_temperature=297.952 | max_temperature=460.87 | memory_usage.max=8238.56
step.max=4848 | t_sim.max=0.0002424 | t_step.max=1.06426 | min_pressure=99.9381 | max_pressure=488.167 | min_temperature=297.949 | max_temperature=460.87 | memory_usage.max=8238.56
step.max=4849 | t_sim.max=0.00024245 | t_step.max=1.06885 | min_pressure=99.9378 | max_pressure=488.167 | min_temperature=297.948 | max_temperature=460.87 | memory_usage.max=8238.56
step.max=4850 | t_sim.max=0.0002425 | t_step.max=1.06619 | min_pressure=99.9405 | max_pressure=488.167 | min_temperature=297.948 | max_temperature=460.87 | memory_usage.max=8243.38
step.max=4851 | t_sim.max=0.00024255 | t_step.max=1.06333 | min_pressure=99.9442 | max_pressure=488.166 | min_temperature=297.949 | max_temperature=460.87 | memory_usage.max=8244.81
step.max=4852 | t_sim.max=0.0002426 | t_step.max=1.06827 | min_pressure=99.9474 | max_pressure=488.166 | min_temperature=297.949 | max_temperature=460.87 | memory_usage.max=8245.06
step.max=4853 | t_sim.max=0.00024265 | t_step.max=1.06466 | min_pressure=99.9497 | max_pressure=488.166 | min_temperature=297.948 | max_temperature=460.87 | memory_usage.max=8245.06
step.max=4854 | t_sim.max=0.0002427 | t_step.max=1.06423 | min_pressure=99.9513 | max_pressure=488.166 | min_temperature=297.944 | max_temperature=460.87 | memory_usage.max=8248.56
step.max=4855 | t_sim.max=0.00024275 | t_step.max=1.06375 | min_pressure=99.9523 | max_pressure=488.166 | min_temperature=297.942 | max_temperature=460.87 | memory_usage.max=8248.56
step.max=4856 | t_sim.max=0.0002428 | t_step.max=1.06354 | min_pressure=99.9527 | max_pressure=488.166 | min_temperature=297.939 | max_temperature=460.87 | memory_usage.max=8248.56
step.max=4857 | t_sim.max=0.00024285 | t_step.max=1.06361 | min_pressure=99.9567 | max_pressure=488.166 | min_temperature=297.937 | max_temperature=460.87 | memory_usage.max=8252.5
step.max=4858 | t_sim.max=0.0002429 | t_step.max=1.06349 | min_pressure=99.955 | max_pressure=488.166 | min_temperature=297.929 | max_temperature=460.87 | memory_usage.max=8252.5
step.max=4859 | t_sim.max=0.00024295 | t_step.max=1.06715 | min_pressure=99.9355 | max_pressure=488.166 | min_temperature=297.922 | max_temperature=460.87 | memory_usage.max=8255.94
step.max=4860 | t_sim.max=0.000243 | t_step.max=1.06404 | min_pressure=99.9518 | max_pressure=488.166 | min_temperature=297.933 | max_temperature=460.87 | memory_usage.max=8257.88
step.max=4861 | t_sim.max=0.00024305 | t_step.max=1.06364 | min_pressure=99.9595 | max_pressure=488.166 | min_temperature=297.93 | max_temperature=460.87 | memory_usage.max=8258.81
step.max=4862 | t_sim.max=0.0002431 | t_step.max=1.06453 | min_pressure=99.9382 | max_pressure=488.166 | min_temperature=297.91 | max_temperature=460.87 | memory_usage.max=8258.81
step.max=4863 | t_sim.max=0.00024315 | t_step.max=1.06551 | min_pressure=99.9547 | max_pressure=488.166 | min_temperature=297.935 | max_temperature=460.87 | memory_usage.max=8261.56
step.max=4864 | t_sim.max=0.0002432 | t_step.max=1.06534 | min_pressure=99.9461 | max_pressure=488.166 | min_temperature=297.926 | max_temperature=460.87 | memory_usage.max=8261.56
step.max=4865 | t_sim.max=0.00024325 | t_step.max=1.07975 | min_pressure=99.9455 | max_pressure=488.165 | min_temperature=297.922 | max_temperature=460.87 | memory_usage.max=8266.06
step.max=4866 | t_sim.max=0.0002433 | t_step.max=1.0645 | min_pressure=99.9464 | max_pressure=488.165 | min_temperature=297.921 | max_temperature=460.87 | memory_usage.max=8266.75
step.max=4867 | t_sim.max=0.00024335 | t_step.max=1.06512 | min_pressure=99.9461 | max_pressure=488.165 | min_temperature=297.919 | max_temperature=460.87 | memory_usage.max=8267.75
step.max=4868 | t_sim.max=0.0002434 | t_step.max=1.06469 | min_pressure=99.9437 | max_pressure=488.165 | min_temperature=297.915 | max_temperature=460.87 | memory_usage.max=8267.75
step.max=4869 | t_sim.max=0.00024345 | t_step.max=1.06381 | min_pressure=99.9365 | max_pressure=488.165 | min_temperature=297.904 | max_temperature=460.87 | memory_usage.max=8270.88
step.max=4870 | t_sim.max=0.0002435 | t_step.max=1.0634 | min_pressure=99.9318 | max_pressure=488.165 | min_temperature=297.894 | max_temperature=460.87 | memory_usage.max=8270.88
step.max=4871 | t_sim.max=0.00024355 | t_step.max=1.0636 | min_pressure=99.9245 | max_pressure=488.165 | min_temperature=297.889 | max_temperature=460.87 | memory_usage.max=8274.69
step.max=4872 | t_sim.max=0.0002436 | t_step.max=1.06355 | min_pressure=99.914 | max_pressure=488.165 | min_temperature=297.876 | max_temperature=460.87 | memory_usage.max=8274.69
step.max=4873 | t_sim.max=0.00024365 | t_step.max=1.06384 | min_pressure=99.9116 | max_pressure=488.165 | min_temperature=297.873 | max_temperature=460.87 | memory_usage.max=8274.69
step.max=4874 | t_sim.max=0.0002437 | t_step.max=1.06533 | min_pressure=99.9001 | max_pressure=488.165 | min_temperature=297.858 | max_temperature=460.87 | memory_usage.max=8278.69
step.max=4875 | t_sim.max=0.00024375 | t_step.max=1.06397 | min_pressure=99.9025 | max_pressure=488.165 | min_temperature=297.858 | max_temperature=460.87 | memory_usage.max=8278.69
step.max=4876 | t_sim.max=0.0002438 | t_step.max=1.06394 | min_pressure=99.907 | max_pressure=488.165 | min_temperature=297.86 | max_temperature=460.87 | memory_usage.max=8278.69
step.max=4877 | t_sim.max=0.00024385 | t_step.max=1.06382 | min_pressure=99.9251 | max_pressure=488.165 | min_temperature=297.868 | max_temperature=460.87 | memory_usage.max=8282.69
step.max=4878 | t_sim.max=0.0002439 | t_step.max=1.06483 | min_pressure=99.9465 | max_pressure=488.164 | min_temperature=297.883 | max_temperature=460.87 | memory_usage.max=8282.69
step.max=4879 | t_sim.max=0.00024395 | t_step.max=1.06875 | min_pressure=99.9695 | max_pressure=488.164 | min_temperature=297.899 | max_temperature=460.87 | memory_usage.max=8286.56
step.max=4880 | t_sim.max=0.000244 | t_step.max=1.06337 | min_pressure=99.9637 | max_pressure=488.164 | min_temperature=297.922 | max_temperature=460.87 | memory_usage.max=8288.62
step.max=4881 | t_sim.max=0.00024405 | t_step.max=1.06614 | min_pressure=99.9577 | max_pressure=488.164 | min_temperature=297.947 | max_temperature=460.87 | memory_usage.max=8289
step.max=4882 | t_sim.max=0.0002441 | t_step.max=1.06337 | min_pressure=99.9519 | max_pressure=488.164 | min_temperature=297.959 | max_temperature=460.87 | memory_usage.max=8291.31
step.max=4883 | t_sim.max=0.00024415 | t_step.max=1.06716 | min_pressure=99.9463 | max_pressure=488.164 | min_temperature=297.955 | max_temperature=460.87 | memory_usage.max=8291.31
step.max=4884 | t_sim.max=0.0002442 | t_step.max=1.06372 | min_pressure=99.9408 | max_pressure=488.164 | min_temperature=297.95 | max_temperature=460.87 | memory_usage.max=8293.69
step.max=4885 | t_sim.max=0.00024425 | t_step.max=1.06479 | min_pressure=99.9372 | max_pressure=488.164 | min_temperature=297.947 | max_temperature=460.87 | memory_usage.max=8293.69
step.max=4886 | t_sim.max=0.0002443 | t_step.max=1.06302 | min_pressure=99.9374 | max_pressure=488.164 | min_temperature=297.946 | max_temperature=460.87 | memory_usage.max=8296.88
step.max=4887 | t_sim.max=0.00024435 | t_step.max=1.06378 | min_pressure=99.94 | max_pressure=488.164 | min_temperature=297.946 | max_temperature=460.87 | memory_usage.max=8296.88
step.max=4888 | t_sim.max=0.0002444 | t_step.max=1.06472 | min_pressure=99.9427 | max_pressure=488.164 | min_temperature=297.947 | max_temperature=460.87 | memory_usage.max=8296.88
step.max=4889 | t_sim.max=0.00024445 | t_step.max=1.06451 | min_pressure=99.9461 | max_pressure=488.164 | min_temperature=297.948 | max_temperature=460.87 | memory_usage.max=8302.06
step.max=4890 | t_sim.max=0.0002445 | t_step.max=1.0639 | min_pressure=99.9501 | max_pressure=488.163 | min_temperature=297.947 | max_temperature=460.87 | memory_usage.max=8303.75
step.max=4891 | t_sim.max=0.00024455 | t_step.max=1.06544 | min_pressure=99.9507 | max_pressure=488.163 | min_temperature=297.946 | max_temperature=460.87 | memory_usage.max=8303.75
step.max=4892 | t_sim.max=0.0002446 | t_step.max=1.06438 | min_pressure=99.9507 | max_pressure=488.163 | min_temperature=297.941 | max_temperature=460.87 | memory_usage.max=8303.75
step.max=4893 | t_sim.max=0.00024465 | t_step.max=1.06526 | min_pressure=99.9513 | max_pressure=488.163 | min_temperature=297.939 | max_temperature=460.87 | memory_usage.max=8307.31
step.max=4894 | t_sim.max=0.0002447 | t_step.max=1.06426 | min_pressure=99.9549 | max_pressure=488.163 | min_temperature=297.937 | max_temperature=460.87 | memory_usage.max=8309.38
step.max=4895 | t_sim.max=0.00024475 | t_step.max=1.06385 | min_pressure=99.9564 | max_pressure=488.163 | min_temperature=297.933 | max_temperature=460.87 | memory_usage.max=8310.44
step.max=4896 | t_sim.max=0.0002448 | t_step.max=1.06444 | min_pressure=99.9526 | max_pressure=488.163 | min_temperature=297.93 | max_temperature=460.87 | memory_usage.max=8310.44
step.max=4897 | t_sim.max=0.00024485 | t_step.max=1.06436 | min_pressure=99.9422 | max_pressure=488.163 | min_temperature=297.924 | max_temperature=460.87 | memory_usage.max=8313.69
step.max=4898 | t_sim.max=0.0002449 | t_step.max=1.06387 | min_pressure=99.9561 | max_pressure=488.163 | min_temperature=297.932 | max_temperature=460.87 | memory_usage.max=8313.69
step.max=4899 | t_sim.max=0.00024495 | t_step.max=1.06339 | min_pressure=99.9448 | max_pressure=488.163 | min_temperature=297.918 | max_temperature=460.87 | memory_usage.max=8313.69
step.max=4900 | t_sim.max=0.000245 | t_step.max=1.06374 | min_pressure=99.9661 | max_pressure=488.163 | min_temperature=297.944 | max_temperature=460.87 | memory_usage.max=8317.38
step.max=4901 | t_sim.max=0.00024505 | t_step.max=1.0638 | min_pressure=99.9444 | max_pressure=488.162 | min_temperature=297.926 | max_temperature=460.87 | memory_usage.max=8317.38
step.max=4902 | t_sim.max=0.0002451 | t_step.max=1.06315 | min_pressure=99.9393 | max_pressure=488.162 | min_temperature=297.922 | max_temperature=460.87 | memory_usage.max=8321.31
step.max=4903 | t_sim.max=0.00024515 | t_step.max=1.06362 | min_pressure=99.9353 | max_pressure=488.162 | min_temperature=297.916 | max_temperature=460.87 | memory_usage.max=8321.31
step.max=4904 | t_sim.max=0.0002452 | t_step.max=1.06447 | min_pressure=99.9362 | max_pressure=488.162 | min_temperature=297.914 | max_temperature=460.869 | memory_usage.max=8321.31
step.max=4905 | t_sim.max=0.00024525 | t_step.max=1.06417 | min_pressure=99.9355 | max_pressure=488.162 | min_temperature=297.909 | max_temperature=460.869 | memory_usage.max=8325.31
step.max=4906 | t_sim.max=0.0002453 | t_step.max=1.06377 | min_pressure=99.933 | max_pressure=488.162 | min_temperature=297.904 | max_temperature=460.869 | memory_usage.max=8325.31
step.max=4907 | t_sim.max=0.00024535 | t_step.max=1.06469 | min_pressure=99.9258 | max_pressure=488.162 | min_temperature=297.893 | max_temperature=460.869 | memory_usage.max=8329.19
step.max=4908 | t_sim.max=0.0002454 | t_step.max=1.06886 | min_pressure=99.926 | max_pressure=488.162 | min_temperature=297.895 | max_temperature=460.869 | memory_usage.max=8329.19
step.max=4909 | t_sim.max=0.00024545 | t_step.max=1.06343 | min_pressure=99.9214 | max_pressure=488.162 | min_temperature=297.886 | max_temperature=460.869 | memory_usage.max=8332.44
step.max=4910 | t_sim.max=0.0002455 | t_step.max=1.0666 | min_pressure=99.9086 | max_pressure=488.162 | min_temperature=297.87 | max_temperature=460.869 | memory_usage.max=8333.62
step.max=4911 | t_sim.max=0.00024555 | t_step.max=1.07982 | min_pressure=99.9038 | max_pressure=488.162 | min_temperature=297.864 | max_temperature=460.869 | memory_usage.max=8335.06
step.max=4912 | t_sim.max=0.0002456 | t_step.max=1.0679 | min_pressure=99.9184 | max_pressure=488.161 | min_temperature=297.871 | max_temperature=460.869 | memory_usage.max=8336.94
step.max=4913 | t_sim.max=0.00024565 | t_step.max=1.06392 | min_pressure=99.931 | max_pressure=488.161 | min_temperature=297.88 | max_temperature=460.869 | memory_usage.max=8338.19
step.max=4914 | t_sim.max=0.0002457 | t_step.max=1.06474 | min_pressure=99.9378 | max_pressure=488.161 | min_temperature=297.883 | max_temperature=460.869 | memory_usage.max=8338.19
step.max=4915 | t_sim.max=0.00024575 | t_step.max=1.06532 | min_pressure=99.9474 | max_pressure=488.161 | min_temperature=297.887 | max_temperature=460.869 | memory_usage.max=8338.19
step.max=4916 | t_sim.max=0.0002458 | t_step.max=1.06414 | min_pressure=99.9648 | max_pressure=488.161 | min_temperature=297.898 | max_temperature=460.869 | memory_usage.max=8341.69
step.max=4917 | t_sim.max=0.00024585 | t_step.max=1.06466 | min_pressure=99.9663 | max_pressure=488.161 | min_temperature=297.916 | max_temperature=460.869 | memory_usage.max=8341.69
step.max=4918 | t_sim.max=0.0002459 | t_step.max=1.06385 | min_pressure=99.9607 | max_pressure=488.161 | min_temperature=297.93 | max_temperature=460.869 | memory_usage.max=8345.62
step.max=4919 | t_sim.max=0.00024595 | t_step.max=1.0687 | min_pressure=99.955 | max_pressure=488.161 | min_temperature=297.953 | max_temperature=460.869 | memory_usage.max=8347.19
step.max=4920 | t_sim.max=0.000246 | t_step.max=1.06701 | min_pressure=99.9494 | max_pressure=488.161 | min_temperature=297.958 | max_temperature=460.869 | memory_usage.max=8347.94
step.max=4921 | t_sim.max=0.00024605 | t_step.max=1.06441 | min_pressure=99.9437 | max_pressure=488.161 | min_temperature=297.954 | max_temperature=460.869 | memory_usage.max=8349.81
step.max=4922 | t_sim.max=0.0002461 | t_step.max=1.06386 | min_pressure=99.9396 | max_pressure=488.16 | min_temperature=297.95 | max_temperature=460.869 | memory_usage.max=8349.81
step.max=4923 | t_sim.max=0.00024615 | t_step.max=1.06389 | min_pressure=99.937 | max_pressure=488.16 | min_temperature=297.947 | max_temperature=460.869 | memory_usage.max=8349.81
step.max=4924 | t_sim.max=0.0002462 | t_step.max=1.06467 | min_pressure=99.9384 | max_pressure=488.16 | min_temperature=297.946 | max_temperature=460.869 | memory_usage.max=8353.81
step.max=4925 | t_sim.max=0.00024625 | t_step.max=1.06391 | min_pressure=99.9417 | max_pressure=488.16 | min_temperature=297.947 | max_temperature=460.869 | memory_usage.max=8355.81
step.max=4926 | t_sim.max=0.0002463 | t_step.max=1.0649 | min_pressure=99.9455 | max_pressure=488.16 | min_temperature=297.948 | max_temperature=460.869 | memory_usage.max=8356.81
step.max=4927 | t_sim.max=0.00024635 | t_step.max=1.06455 | min_pressure=99.9488 | max_pressure=488.16 | min_temperature=297.948 | max_temperature=460.869 | memory_usage.max=8356.81
step.max=4928 | t_sim.max=0.0002464 | t_step.max=1.0641 | min_pressure=99.9501 | max_pressure=488.16 | min_temperature=297.945 | max_temperature=460.869 | memory_usage.max=8360
step.max=4929 | t_sim.max=0.00024645 | t_step.max=1.06365 | min_pressure=99.9515 | max_pressure=488.16 | min_temperature=297.945 | max_temperature=460.869 | memory_usage.max=8360
step.max=4930 | t_sim.max=0.0002465 | t_step.max=1.06438 | min_pressure=99.9521 | max_pressure=488.16 | min_temperature=297.939 | max_temperature=460.869 | memory_usage.max=8363.88
step.max=4931 | t_sim.max=0.00024655 | t_step.max=1.06373 | min_pressure=99.9559 | max_pressure=488.16 | min_temperature=297.939 | max_temperature=460.869 | memory_usage.max=8363.88
step.max=4932 | t_sim.max=0.0002466 | t_step.max=1.06349 | min_pressure=99.9457 | max_pressure=488.159 | min_temperature=297.935 | max_temperature=460.869 | memory_usage.max=8363.88
step.max=4933 | t_sim.max=0.00024665 | t_step.max=1.06433 | min_pressure=99.9486 | max_pressure=488.159 | min_temperature=297.934 | max_temperature=460.869 | memory_usage.max=8367.69
step.max=4934 | t_sim.max=0.0002467 | t_step.max=1.06413 | min_pressure=99.9418 | max_pressure=488.159 | min_temperature=297.929 | max_temperature=460.869 | memory_usage.max=8367.69
step.max=4935 | t_sim.max=0.00024675 | t_step.max=1.06334 | min_pressure=99.9446 | max_pressure=488.159 | min_temperature=297.926 | max_temperature=460.869 | memory_usage.max=8367.69
step.max=4936 | t_sim.max=0.0002468 | t_step.max=1.06468 | min_pressure=99.9548 | max_pressure=488.159 | min_temperature=297.93 | max_temperature=460.869 | memory_usage.max=8371.69
step.max=4937 | t_sim.max=0.00024685 | t_step.max=1.0651 | min_pressure=99.9714 | max_pressure=488.159 | min_temperature=297.946 | max_temperature=460.869 | memory_usage.max=8371.69
step.max=4938 | t_sim.max=0.0002469 | t_step.max=1.06368 | min_pressure=99.9582 | max_pressure=488.159 | min_temperature=297.941 | max_temperature=460.869 | memory_usage.max=8375.56
step.max=4939 | t_sim.max=0.00024695 | t_step.max=1.0695 | min_pressure=99.9427 | max_pressure=488.159 | min_temperature=297.924 | max_temperature=460.869 | memory_usage.max=8375.56
step.max=4940 | t_sim.max=0.000247 | t_step.max=1.06375 | min_pressure=99.9412 | max_pressure=488.159 | min_temperature=297.92 | max_temperature=460.869 | memory_usage.max=8379.19
step.max=4941 | t_sim.max=0.00024705 | t_step.max=1.06677 | min_pressure=99.943 | max_pressure=488.159 | min_temperature=297.92 | max_temperature=460.869 | memory_usage.max=8380.12
step.max=4942 | t_sim.max=0.0002471 | t_step.max=1.06445 | min_pressure=99.942 | max_pressure=488.158 | min_temperature=297.917 | max_temperature=460.869 | memory_usage.max=8382.25
step.max=4943 | t_sim.max=0.00024715 | t_step.max=1.06826 | min_pressure=99.9362 | max_pressure=488.158 | min_temperature=297.908 | max_temperature=460.869 | memory_usage.max=8382.25
step.max=4944 | t_sim.max=0.0002472 | t_step.max=1.0647 | min_pressure=99.9331 | max_pressure=488.158 | min_temperature=297.901 | max_temperature=460.869 | memory_usage.max=8382.25
step.max=4945 | t_sim.max=0.00024725 | t_step.max=1.06361 | min_pressure=99.9313 | max_pressure=488.158 | min_temperature=297.896 | max_temperature=460.869 | memory_usage.max=8385.44
step.max=4946 | t_sim.max=0.0002473 | t_step.max=1.06379 | min_pressure=99.9266 | max_pressure=488.158 | min_temperature=297.888 | max_temperature=460.869 | memory_usage.max=8385.44
step.max=4947 | t_sim.max=0.00024735 | t_step.max=1.06548 | min_pressure=99.9151 | max_pressure=488.158 | min_temperature=297.879 | max_temperature=460.869 | memory_usage.max=8389.19
step.max=4948 | t_sim.max=0.0002474 | t_step.max=1.06547 | min_pressure=99.8974 | max_pressure=488.158 | min_temperature=297.862 | max_temperature=460.869 | memory_usage.max=8389.19
step.max=4949 | t_sim.max=0.00024745 | t_step.max=1.06626 | min_pressure=99.902 | max_pressure=488.158 | min_temperature=297.863 | max_temperature=460.869 | memory_usage.max=8391.69
step.max=4950 | t_sim.max=0.0002475 | t_step.max=1.0643 | min_pressure=99.9101 | max_pressure=488.158 | min_temperature=297.863 | max_temperature=460.869 | memory_usage.max=8394.31
step.max=4951 | t_sim.max=0.00024755 | t_step.max=1.06355 | min_pressure=99.9242 | max_pressure=488.157 | min_temperature=297.866 | max_temperature=460.868 | memory_usage.max=8395.5
step.max=4952 | t_sim.max=0.0002476 | t_step.max=1.06399 | min_pressure=99.9359 | max_pressure=488.157 | min_temperature=297.88 | max_temperature=460.868 | memory_usage.max=8395.5
step.max=4953 | t_sim.max=0.00024765 | t_step.max=1.06373 | min_pressure=99.9511 | max_pressure=488.157 | min_temperature=297.882 | max_temperature=460.868 | memory_usage.max=8395.5
step.max=4954 | t_sim.max=0.0002477 | t_step.max=1.06379 | min_pressure=99.9679 | max_pressure=488.157 | min_temperature=297.895 | max_temperature=460.868 | memory_usage.max=8398.88
step.max=4955 | t_sim.max=0.00024775 | t_step.max=1.06504 | min_pressure=99.9627 | max_pressure=488.157 | min_temperature=297.922 | max_temperature=460.868 | memory_usage.max=8398.88
step.max=4956 | t_sim.max=0.0002478 | t_step.max=1.06446 | min_pressure=99.9554 | max_pressure=488.157 | min_temperature=297.946 | max_temperature=460.868 | memory_usage.max=8403.38
step.max=4957 | t_sim.max=0.00024785 | t_step.max=1.06436 | min_pressure=99.9495 | max_pressure=488.157 | min_temperature=297.958 | max_temperature=460.868 | memory_usage.max=8403.38
step.max=4958 | t_sim.max=0.0002479 | t_step.max=1.08042 | min_pressure=99.9442 | max_pressure=488.157 | min_temperature=297.954 | max_temperature=460.868 | memory_usage.max=8404.94
step.max=4959 | t_sim.max=0.00024795 | t_step.max=1.06427 | min_pressure=99.9399 | max_pressure=488.156 | min_temperature=297.95 | max_temperature=460.868 | memory_usage.max=8407.62
step.max=4960 | t_sim.max=0.000248 | t_step.max=1.06375 | min_pressure=99.939 | max_pressure=488.156 | min_temperature=297.949 | max_temperature=460.868 | memory_usage.max=8407.62
step.max=4961 | t_sim.max=0.00024805 | t_step.max=1.06349 | min_pressure=99.9393 | max_pressure=488.156 | min_temperature=297.948 | max_temperature=460.868 | memory_usage.max=8407.62
step.max=4962 | t_sim.max=0.0002481 | t_step.max=1.06321 | min_pressure=99.941 | max_pressure=488.156 | min_temperature=297.948 | max_temperature=460.868 | memory_usage.max=8411
step.max=4963 | t_sim.max=0.00024815 | t_step.max=1.06473 | min_pressure=99.9439 | max_pressure=488.156 | min_temperature=297.948 | max_temperature=460.868 | memory_usage.max=8411
step.max=4964 | t_sim.max=0.0002482 | t_step.max=1.06466 | min_pressure=99.9475 | max_pressure=488.156 | min_temperature=297.949 | max_temperature=460.868 | memory_usage.max=8415.06
step.max=4965 | t_sim.max=0.00024825 | t_step.max=1.06448 | min_pressure=99.9505 | max_pressure=488.156 | min_temperature=297.948 | max_temperature=460.868 | memory_usage.max=8415.06
step.max=4966 | t_sim.max=0.0002483 | t_step.max=1.06406 | min_pressure=99.9515 | max_pressure=488.156 | min_temperature=297.944 | max_temperature=460.868 | memory_usage.max=8415.06
step.max=4967 | t_sim.max=0.00024835 | t_step.max=1.06373 | min_pressure=99.9514 | max_pressure=488.156 | min_temperature=297.939 | max_temperature=460.868 | memory_usage.max=8418.56
step.max=4968 | t_sim.max=0.0002484 | t_step.max=1.0635 | min_pressure=99.9564 | max_pressure=488.155 | min_temperature=297.943 | max_temperature=460.868 | memory_usage.max=8418.56
step.max=4969 | t_sim.max=0.00024845 | t_step.max=1.06346 | min_pressure=99.952 | max_pressure=488.155 | min_temperature=297.938 | max_temperature=460.868 | memory_usage.max=8422.44
